,time,DRAM,CPU,Iteration
6165,9687.59876,5844964,90535482,12
5581,9689.116369,7061429,100029839,15
5582,9689.800233,2784729,39316814,5
5583,9689.93507,1195272,35451253,13
6166,9690.024883,7680257,103658040,10
5584,9690.523747,2110799,39571126,1
5585,9690.723942,5433824,70258247,7
5586,9690.748368,1394484,31517877,9
6167,9691.323169,6421407,95672607,18
6168,9693.057632,6167094,84669325,14
6169,9693.255598,6001790,77260336,2
6170,9693.827213,7748074,109998915,4
6171,9694.228146,7133484,103674994,0
5587,9694.94817,7752312,105319553,17
5588,9695.704168,4768371,74632433,11
5589,9695.994218,6713868,90840658,3
6172,9696.479397,6506178,95757379,6
6173,9697.070844,6065369,82651774,8
6174,9697.614728,5433825,87076823,12
5590,9699.132054,6090800,92180040,15
6175,9699.593383,9121365,136650933,16
5591,9699.802852,3221300,39384630,5
6176,9699.836226,7286072,103708903,10
5592,9699.964725,1364814,34264459,13
5593,9700.529585,3882514,51201714,1
5594,9700.721266,5158319,75683594,7
5595,9700.7483,3479852,44979519,9
6177,9701.33461,7222493,107354058,18
6178,9703.05659,5734762,83160400,14
6179,9703.275593,6056892,79413520,2
6180,9703.82704,7680257,106930203,4
6181,9704.183074,6874932,101030138,0
6182,9705.439027,5001492,83211263,6
5596,9705.732184,5255805,75717502,11
6183,9705.856917,4484388,66731771,16
5597,9706.012312,6120469,84686279,3
5598,9706.863289,8438958,120425754,17
6184,9707.079769,4649692,69088406,8
6185,9707.614107,5768670,90976291,12
5599,9709.182547,5090501,84737142,15
5600,9709.789644,2301534,37367079,5
6186,9709.92945,6306966,83499485,10
5601,9709.934361,1415676,38350423,13
5602,9710.521647,2373590,40842693,1
5603,9710.736585,5739000,79633924,7
5604,9710.741519,2916124,43843587,9
6187,9711.308275,6845263,105692546,18
6188,9713.055373,6637573,79905192,14
6189,9713.256352,6374783,80939398,2
6190,9713.825818,6908841,98792182,4
6191,9714.406882,7591248,104793973,0
5605,9714.890367,6175571,76989068,17
6192,9715.358221,5187988,82906087,6
5606,9715.752966,6056892,79888238,11
6193,9715.859147,7243686,110727946,16
5607,9715.995669,6972419,89518229,3
6194,9717.085427,5323622,74751112,8
6195,9717.593635,5866156,76480442,12
5608,9719.162659,5319384,89365641,15
6196,9719.821568,6938510,93434652,10
5609,9719.824825,2894931,42894151,5
5610,9719.935313,1364814,37146674,13
5611,9720.540873,2958509,41266547,1
5612,9720.721331,5887349,78379314,7
5613,9720.741885,2716912,37333171,9
6197,9721.310681,7023281,106268989,18
6198,9723.038199,6069607,79583063,14
6199,9723.256187,6184048,73259142,2
6200,9723.826629,7400512,95062256,4
6201,9724.228897,6849501,108286539,0
5614,9724.889779,7192824,100148519,17
6202,9725.3562,6438362,96503364,6
5615,9725.748032,5187988,83753798,11
6203,9725.87369,7027520,107727051,16
5616,9726.714,6590950,94265408,3
6204,9727.057682,6213718,79091390,8
6205,9727.56437,7061429,94078912,12
5617,9729.117829,4289415,79040528,15
5618,9729.810307,2339681,40384928,5
6206,9729.823328,5633037,75988769,10
5619,9729.951715,1089308,33654107,13
5620,9730.527205,2081130,37689209,1
5621,9730.726157,3912184,41944715,9
5622,9730.759763,3263686,56304931,7
6207,9731.310126,6993612,105370415,18
6208,9733.040723,6006029,102047390,14
6209,9733.25617,6692674,80718994,2
6210,9734.137819,6518894,79040527,4
6211,9734.389302,7595486,107523601,0
5623,9734.889612,6946988,100284153,17
6212,9735.352498,6251865,89230007,6
5624,9735.753794,5204943,70343017,11
6213,9735.861859,7197063,100640191,16
5625,9736.00647,5416870,79888238,3
6214,9737.078224,5768670,78260634,8
6215,9737.68914,6756253,104810926,12
5626,9739.125494,4683600,88348388,15
5627,9739.815148,2322727,35485162,5
6216,9739.822188,6434122,84991455,10
5628,9739.945525,873142,35468208,13
5629,9740.497274,1763238,36282009,1
5630,9740.744868,3746881,44555664,9
5631,9740.776825,2314249,45505100,7
6217,9741.308327,7544623,103505453,18
6218,9743.041411,6781684,96978082,14
6219,9743.214621,6345114,96130371,2
6220,9743.86389,6845262,91722277,4
6221,9744.227754,6701151,105963813,0
5632,9744.893025,6641811,88823106,17
5633,9745.732337,5582173,80820720,11
6222,9745.822153,6468031,96622043,16
6223,9745.86439,6764730,101386176,6
5634,9745.995532,6048414,91959635,3
6224,9747.034974,6879170,95825195,8
6225,9747.592616,6353590,94790989,12
5635,9749.163137,5531311,95909967,15
5636,9749.826941,3373888,43640137,5
6226,9749.834953,6137424,100216336,10
5637,9749.964904,1144409,32552083,13
5638,9750.534376,4263983,50048828,1
5639,9750.726661,4272461,60679118,7
5640,9750.748231,2004835,39808486,9
6227,9751.306973,7226732,92112223,18
6228,9753.037883,6103516,109490288,14
6229,9753.262399,6997850,87704129,2
6230,9753.862917,6332398,99165174,4
6231,9754.231192,7188585,94519721,0
5641,9754.890053,6807116,108473036,17
5642,9755.730929,5611844,71428087,11
6232,9755.863319,6828308,92112223,16
5643,9756.013456,5387200,87246365,3
6233,9757.030969,5819533,103573269,8
6234,9757.32562,7010565,98826091,6
6235,9757.594104,5683899,79040527,12
5644,9759.153401,4488627,86161295,15
5645,9759.792662,3479852,41741265,5
6236,9759.82173,6841024,104234484,10
5646,9759.939992,4030863,43368870,13
5647,9760.508136,2996657,38536920,1
5648,9760.754584,2377828,45793321,7
5649,9760.756228,1610650,35824246,9
6237,9761.307502,5696615,89704726,18
6238,9763.014753,7129245,105590820,14
6239,9763.288876,7086860,91993544,2
6240,9763.823221,6510416,102081299,4
6241,9764.230087,6955465,112186008,0
5650,9764.888176,6764730,101606581,17
6242,9765.350211,5938212,84398058,6
5651,9765.733739,6128947,79803467,11
6243,9765.858854,6688436,80786811,16
5652,9766.007825,6425646,95893013,3
6244,9767.077024,5802578,87873671,8
5653,9769.182225,4831950,93299018,15
6245,9769.822441,7086860,101047092,10
5654,9769.82689,2441406,38045247,5
5655,9769.980458,1402961,35383436,13
5656,9770.507417,6213718,67579481,1
5657,9770.725732,2983941,43402777,9
5658,9770.768177,4327562,67511665,7
6246,9771.469829,6446838,93807644,18
6247,9771.92493,8922153,130581326,12
6248,9773.04007,5628798,99182129,14
6249,9773.216167,7171630,94994439,2
6250,9773.824653,6658766,90569390,4
6251,9774.229905,7222494,90637207,0
5659,9774.889351,6747775,95282661,17
6252,9775.358645,6692675,95570882,6
5660,9775.756858,9757148,134802924,11
6253,9775.857694,6345113,74869792,16
5661,9775.998794,5281236,85245768,3
6254,9777.078318,6167094,87178548,8
6255,9777.593427,4556444,66189236,12
5662,9779.162512,4581876,90942383,15
5663,9779.795519,4090203,46098498,5
6256,9779.821107,6569756,95299614,10
5664,9779.959755,1665751,36315918,13
5665,9780.477155,5302429,71394179,1
5666,9780.677617,4365709,61781141,7
5667,9780.747494,1805623,40825738,9
6257,9781.307888,6239150,88433160,18
6258,9783.042604,6302728,97368029,14
6259,9783.260577,7455614,99165175,2
6260,9783.828187,6438362,86636014,4
6261,9784.226857,6993611,96706814,0
5668,9784.88772,6612142,94875759,17
6262,9785.341348,6510417,77480740,6
5669,9785.686947,3751119,39825439,11
6263,9785.878546,6188286,81295437,16
5670,9785.967265,6573995,94723172,3
6264,9787.070403,5107456,77802870,8
6265,9787.56687,7120768,107201471,12
5671,9789.183557,3666347,88484022,15
5672,9789.803385,2068414,36756727,5
6266,9789.824993,7031759,93553332,10
5673,9789.960695,2729628,40656196,13
5674,9790.479299,6078085,68749322,1
5675,9790.729979,1678467,34434001,9
5676,9790.799816,4628500,67732069,7
6267,9791.307623,7065667,99639892,18
6268,9793.013652,7591247,102589925,14
6269,9793.256765,7493761,106302897,2
6270,9793.823518,5883111,81837972,4
6271,9794.283527,7879469,97181532,0
5677,9794.917907,7243686,98605686,17
6272,9795.351763,6018744,80905490,6
5678,9795.755326,7646349,96486410,11
6273,9795.857553,6773207,88500977,16
5679,9795.948017,6616381,91145833,3
6274,9797.076615,5972121,88941786,8
6275,9797.600361,7587009,106082492,12
5680,9799.249084,4581876,97452800,15
5681,9799.811333,2237955,36417643,5
6276,9799.840197,6692674,93468560,10
5682,9799.983459,1076593,36027696,13
5683,9800.481842,7154676,83465576,1
5684,9800.736649,3793504,63205296,7
5685,9800.746769,2360874,43945312,9
6277,9801.525315,7129245,110490587,18
6278,9803.039827,6930034,104607476,14
6279,9803.219402,6891887,102488200,2
6280,9803.824036,7167392,96249050,4
6281,9804.22898,7879469,102929009,0
6282,9805.355837,6493463,103403728,6
5686,9805.599283,7735359,117051866,17
5687,9805.774063,6514655,84906684,11
6283,9805.857349,5641514,80583360,16
5688,9805.960924,6167094,88873969,3
6284,9807.058561,6883409,90128581,8
6285,9807.592852,6671482,103607178,12
5689,9809.169017,4547967,100267198,15
5690,9809.788722,2424452,37723118,5
6286,9809.824033,6578234,91671414,10
5691,9809.96167,1966688,35688612,13
5692,9810.481959,7197062,92349582,1
5693,9810.684828,4077488,64239502,7
5694,9810.729688,2534654,39350722,9
6287,9811.322097,5556742,86754693,18
6288,9813.036979,5887349,95469157,14
6289,9813.260185,6586710,99724663,2
6290,9813.823045,6379021,83007813,4
6291,9814.228589,7591248,104827881,0
5695,9814.891089,5997552,91908773,17
6292,9815.399104,6870693,103488498,6
5696,9815.754788,5925496,93790690,11
6293,9815.856306,6006029,95452203,16
5697,9815.995323,7095337,101318359,3
6294,9817.058259,6798638,98012288,8
6295,9817.594063,6404452,100470649,12
5698,9819.162613,5760192,103725857,15
5699,9819.803503,3085667,45522054,5
6296,9819.841942,7108053,100487603,10
5700,9819.982557,1191033,37824843,13
5701,9820.47907,7260641,97113715,1
5702,9820.724394,2966987,41181776,9
5703,9820.742551,5141364,77514648,7
6297,9821.32198,6768969,98978678,18
6298,9823.036628,7108053,99911160,14
6299,9823.259072,7188585,102284750,2
6300,9823.823352,6400215,89450412,4
6301,9824.233061,6718106,96791586,0
5704,9824.889748,6510416,103861491,17
6302,9825.36133,6319682,93485514,6
5705,9825.732558,6607904,84025065,11
6303,9825.85893,6862216,89535183,16
5706,9825.997485,6561279,100182428,3
6304,9827.594885,6196764,94960530,12
6305,9827.782136,7510715,108269586,8
5707,9829.112322,5823772,96469456,15
6306,9829.823987,7133483,99283854,10
5708,9829.825794,2449883,38825141,5
5709,9829.962675,1195272,33484565,13
5710,9830.585467,7040236,94163683,1
5711,9830.700563,2640618,39774577,9
5712,9830.742069,4908244,69376628,7
6307,9831.321279,6281535,89586046,18
6308,9833.053499,6311204,91739231,14
6309,9833.261095,6506178,103132460,2
6310,9833.824233,7370843,99368625,4
6311,9834.227307,6781684,97791883,0
5713,9834.888615,7286072,102420383,17
6312,9835.349263,6209479,91128879,6
5714,9835.752507,5887349,79956055,11
6313,9835.85914,7065667,100131565,16
5715,9835.968463,6514655,104336208,3
6314,9837.057721,5925497,86212158,8
6315,9837.596178,5120172,99232992,12
5716,9839.11491,5387200,90399848,15
5717,9839.799923,2585517,36841498,5
5718,9839.982874,2208286,39808485,13
6316,9840.015152,7065667,103064643,10
5719,9840.482587,5815294,80617269,1
5720,9840.726523,4518297,67172580,7
5721,9840.752235,2903409,45623779,9
6317,9841.306574,6387498,80413819,18
6318,9843.060104,6082323,93299018,14
6319,9843.259551,6548564,98910861,2
6320,9843.822949,5815294,82872179,4
6321,9844.534755,7150438,99470351,0
5722,9844.887956,6976657,102250841,17
6322,9845.352726,6222196,80600315,6
5723,9845.745914,6366306,94350179,11
6323,9845.839078,7057190,103318956,16
5724,9845.953798,6090800,83346897,3
6324,9847.059831,6510416,96876356,8
6325,9847.594476,7286071,99334716,12
5725,9849.182578,4878574,92332628,15
5726,9849.82026,4026625,47302246,5
6326,9849.821848,6196764,93332926,10
5727,9849.965104,1110501,34196642,13
5728,9850.449954,7421705,89365641,1
5729,9850.753243,1979404,37044949,9
5730,9850.79051,3666348,68427192,7
6327,9851.416328,5082025,81363254,18
6328,9853.03639,5811056,79735650,14
6329,9853.263427,7400513,98351373,2
6330,9854.24704,5713569,80210368,0
6331,9854.468727,6480746,88907878,4
5731,9854.889618,6684198,101013184,17
6332,9855.314889,5671183,78023275,6
5732,9855.735232,5654229,84567600,11
6333,9855.864385,7438660,105658637,16
5733,9855.950325,6586711,87500678,3
6334,9857.060701,6391737,101572673,8
6335,9857.93866,5853442,98385281,12
5734,9859.180839,4666646,86958143,15
5735,9859.796693,3412035,39893257,5
5736,9859.93544,3975762,44657389,13
5737,9860.465408,7256402,99232992,1
6336,9860.501649,7451376,113237169,10
5738,9860.755961,2009074,37841797,9
5739,9860.767111,1686944,45878092,7
6337,9861.32127,5760193,84754096,18
6338,9863.007109,5912780,83601209,14
6339,9863.259857,7281833,93366835,2
6340,9863.795811,5993314,86669922,4
6341,9864.22619,5620320,76565212,0
5740,9864.887785,7502238,107116699,17
6342,9865.349462,6684197,86771647,6
5741,9865.706248,6510417,96605089,11
6343,9865.857862,6027222,92841255,16
5742,9865.992918,6446838,95825196,3
6344,9867.070135,5459256,89060465,8
6345,9867.610591,4734463,90518528,12
5743,9869.181366,5353292,89721680,15
5744,9869.815891,2382066,39062500,5
5745,9869.963557,1534356,35163032,13
5746,9870.455131,7230971,100233290,1
5747,9870.711967,3284878,45064291,9
5748,9870.7671,1521640,45216878,7
6346,9871.319581,5594889,78447130,18
6347,9871.412345,7773505,111813016,10
6348,9872.997233,5764432,96469456,14
6349,9873.260225,7129245,97876654,2
6350,9873.805612,6671481,99928114,4
6351,9874.290698,5768670,86958144,0
5749,9874.858304,6824069,103420681,17
6352,9875.371087,5764432,78158908,6
5750,9875.687243,6048414,89230007,11
6353,9875.934581,6802876,116695827,16
5751,9876.01214,6459554,84923638,3
6354,9877.076657,6217957,87246365,8
6355,9877.610168,6311204,85466173,12
5752,9879.163699,4959106,90230306,15
6356,9879.897127,5353292,83329942,10
5753,9879.959845,2076891,39944119,13
5754,9880.004915,5098979,55338541,5
5755,9880.461612,7425944,102725559,1
5756,9880.736743,2962748,38808186,9
5757,9880.780817,1920064,38316515,7
6357,9881.322041,5616082,82889133,18
6358,9883.054599,5908542,89145236,14
6359,9883.261269,6968181,95909967,2
6360,9883.844598,6540087,91366238,4
6361,9884.228798,6671482,98402235,0
5758,9884.904448,7180108,106184218,17
6362,9885.384514,6171332,81414117,6
5759,9885.748539,6048414,92417399,11
6363,9885.874684,5179512,82719591,16
5760,9885.99727,7222494,96011692,3
6364,9887.069614,5789862,86110433,8
6365,9887.614033,5849203,80634223,12
5761,9889.161991,4263984,85737440,15
5762,9889.762493,6908841,70054796,5
6366,9889.825268,6679958,96299913,10
5763,9889.936255,2365112,44386122,13
5764,9890.531833,7434421,102064344,1
5765,9890.719601,1975165,34383138,9
5766,9890.77233,2284580,44911703,7
6367,9891.323225,5310906,77616374,18
6368,9893.036058,6599426,97639296,14
6369,9893.259828,6989373,92807346,2
6370,9893.826304,6116231,89263916,4
6371,9894.248983,6417168,87246365,0
5767,9894.889707,7387797,109337701,17
5768,9895.732698,6014507,92807346,11
6372,9895.85782,6298489,84109837,16
5769,9895.994741,6692674,98402235,3
6373,9897.078469,5777147,78887940,8
6374,9897.615203,6111993,77853733,12
6375,9898.518989,8248223,109592014,6
5770,9899.182763,5005731,91603597,15
5771,9899.76425,6349351,71309408,5
6376,9899.824714,6832547,84821913,10
5772,9899.962538,2666050,39961073,13
5773,9900.457014,6900363,98741320,1
5774,9900.740438,3255209,45640734,9
5775,9900.758785,4162259,59916178,7
6377,9901.331958,5586413,73462592,18
6378,9903.03824,6459554,108489990,14
6379,9903.278893,6586710,87365044,2
6380,9903.825229,6773207,89619954,4
6381,9904.227599,5989075,71428087,0
6382,9905.351097,4993015,76666938,6
5776,9905.464664,7769267,115932888,17
5777,9905.679742,5590650,88365343,11
6383,9905.877157,6247626,76344807,16
5778,9905.969806,6463793,86398654,3
6384,9907.071521,5904304,72631836,8
6385,9907.593096,6535848,76463487,12
5779,9909.182911,4692077,85856120,15
5780,9909.761777,6561280,83991157,5
6386,9909.843239,6463793,74174669,10
5781,9909.96483,2242194,37875705,13
5782,9910.74291,4429287,60390896,7
5783,9910.752198,2835591,37655300,9
6387,9911.332635,1703898,43165419,18
5784,9912.5399,7879469,125851101,1
6388,9913.056381,5654229,101318360,14
6389,9913.257545,6501940,96588135,2
6390,9913.847039,6281535,78786215,4
6391,9914.264254,6497701,95553928,0
6392,9915.352068,6506178,110371907,6
5785,9915.610825,6586711,105590820,17
5786,9915.751733,6150140,91247559,11
6393,9915.878371,6544325,82126194,16
5787,9915.99416,7171631,97469754,3
6394,9917.081618,6192525,79549153,8
6395,9917.617482,4653930,75666640,12
5788,9919.186431,4857382,81736247,15
5789,9919.761903,7629394,89823405,5
6396,9919.842066,6001790,75632732,10
5790,9919.979021,1653035,38825141,13
5791,9920.456064,5828010,81193712,1
5792,9920.724097,3920661,42419434,9
5793,9920.742628,5196465,70105659,7
6397,9921.352661,2310011,48811171,18
6398,9923.068926,7307265,104420979,14
6399,9923.257279,6434123,109269884,2
6400,9923.839226,5917019,75531005,4
6401,9924.228553,5039639,80159505,0
5794,9924.890096,6073845,89874268,17
6402,9925.352354,6451077,99080404,6
5795,9925.74126,5510118,90993245,11
6403,9925.881402,6777446,83245171,16
5796,9925.944237,5518595,80854628,3
6404,9927.070944,5361769,83058676,8
6405,9927.609017,6688436,94638400,12
5797,9929.185269,4772610,89331733,15
5798,9929.802695,7264879,85449218,5
6406,9929.843343,6022983,84550645,10
5799,9929.963935,1750522,35061307,13
5800,9930.477747,5124410,87348090,1
5801,9930.683952,3471375,44640435,9
5802,9930.727561,3361172,49760607,7
6407,9931.305265,2424452,47251383,18
6408,9933.024293,6985134,98690457,14
6409,9933.845062,5772909,80278185,4
6410,9934.280102,4564921,64239502,0
5803,9934.888281,6370545,95299615,17
6411,9935.262004,8222791,130123562,2
6412,9935.339491,6578234,94740126,6
5804,9935.752749,5094740,86076525,11
6413,9935.85999,6904602,87771946,16
5805,9935.947241,6506178,92858208,3
6414,9937.076864,4963345,76870388,8
6415,9937.593245,6073846,82346599,12
5806,9939.161582,4492865,87975396,15
5807,9939.761859,7353889,93366835,5
6416,9939.843074,5861918,90925429,10
5808,9939.97857,2000597,38028293,13
5809,9940.455536,6883409,96062555,1
5810,9940.700598,4882812,49387614,9
5811,9940.734676,5768670,72462293,7
6417,9941.323196,1737806,41622586,18
6418,9943.057672,6260343,94316271,14
6419,9943.257073,5315145,86364746,2
6420,9943.844418,5849202,80210368,4
6421,9944.237705,1653036,44013129,0
5812,9944.887153,7065667,96130371,17
6422,9945.307536,5433824,82889133,6
5813,9945.731103,5459256,96893310,11
6423,9945.871557,6629096,98487006,16
5814,9946.014979,6256104,90738933,3
6424,9947.069485,4967584,74225532,8
6425,9947.593861,5989075,79294840,12
5815,9949.182334,4742941,90382894,15
