time,DRAM_Consumption,category,pid,mainThreadIndex,itération
18015.858582,7091099,power,87606,0,16
18017.059131,5946689,power,79733,0,8
18017.594916,5743239,power,83662,0,12
18019.824497,7069906,power,81735,0,10
18021.308504,5196465,power,89599,0,18
18023.045292,6514655,power,85659,0,14
18023.235625,6768968,power,73894,0,2
18023.848438,6582473,power,75817,0,4
18024.240991,7192823,power,71855,0,0
18025.359847,7264879,power,77791,0,6
18025.859327,7332696,power,87606,0,16
18027.073614,6001790,power,79733,0,8
18027.593565,7256402,power,83662,0,12
18029.835549,6548563,power,81735,0,10
18031.272951,5671184,power,89599,0,18
18033.04274,6760491,power,85659,0,14
18033.22157,6116231,power,73894,0,2
18033.837905,6412930,power,75817,0,4
18034.227991,6836786,power,71855,0,0
18035.339519,6841024,power,77791,0,6
18035.857333,7739597,power,87606,0,16
18037.023199,5510119,power,79733,0,8
18037.566338,7328457,power,83662,0,12
18039.835662,5980598,power,81735,0,10
